id,sid,reading,ses,race
10010768,1985,63.8387,1.386,B
10010769,2330,56.7844,0.7557,W
10010770,1886,41.1996,-0.76,HPI
10010771,1104,39.6521,-0.844,B
10010772,1854,54.0721,-0.032,B
10010774,1374,37.9584,-1.79,B
10010775,2312,49.4236,-0.622,AI
10010777,1590,52.9687,-0.76,W
10010778,1171,51.4705,-0.686,H
10010779,1536,109.2904,0.7774,A
10010781,1893,47.9995,1.393,W
10010782,2325,54.3451,1.364,A
10010783,1270,51.574,-0.161,B
10010784,1932,70.3307,0.1505,W
10010786,1580,43.0011,-0.409,H
10010787,1092,54.9453,0.6968,W
10010788,1517,44.0087,-0.77,W
10010789,1600,40.1579,-0.559,W
10010791,1157,41.3842,-0.419,W
10010792,2182,48.8855,-0.415,W
10010795,1231,64.2951,1.441,W
10010796,2236,54.4145,0.062,W
10010797,1311,55.308,-1.33,H
10010801,1858,43.7812,0.5105,B
10010803,2028,56.1747,0.5217,W
10010804,2122,50.4119,-0.017,W
10010805,1327,62.1874,-0.409,B
10010806,1055,51.9787,-0.305,B
10010807,1414,51.1304,-0.3,W
10010808,1792,47.7197,0.1377,W
10010809,1152,42.5129,-0.835,H
10010810,1774,51.4264,-1.4,H
10010811,2211,52.0272,-0.65,B
10010812,1922,56.8407,0.049,A
10010813,1457,69.5189,1.473,AI
10010814,1226,44.9783,-0.085,B
10010815,1157,53.3649,-0.756,W
10010816,1404,39.0311,-1.27,A
10010818,2126,53.1204,-0.111,W
10010820,2036,105.6417,1.029,W
10010821,1046,48.4293,-0.77,W
10010824,1031,69.6628,0.3993,W
10010827,2127,57.1982,-0.642,W
10010829,1547,52.2735,0.0426,B
10010830,2295,52.543,-1.13,W
10010831,1654,41.1643,-0.644,A
10010833,1764,76.9338,0.7954,W
10010834,1906,53.5022,-0.265,B
10010835,2261,54.4272,-0.301,W
10010836,1864,48.1163,-0.549,W
10010837,2093,52.8111,-0.891,H
10010838,1997,44.6719,-0.531,W
10010839,1333,66.4119,0.7359,W
10010840,1200,51.5975,0.5658,W
10010841,1884,55.1004,-0.906,W
10010843,1659,69.0878,0.6737,W
10010844,1603,49.8804,-0.88,H
10010845,1655,62.9536,0.3126,HPI
10010846,1250,54.1457,0.1766,W
10010847,2238,35.3407,-0.728,H
10010848,1980,53.7062,-0.774,A
10010850,1088,63.1819,0.8609,W
10010851,2127,53.4069,1.834,W
10010852,1568,55.0763,0.9243,W
10010853,2115,41.4187,-1.09,H
10010854,1757,57.5206,-0.825,B
10010855,1658,52.954,1.048,A
10010856,1082,48.2962,-0.121,W
10010857,1836,45.6718,-0.727,H
10010858,1908,51.5147,-0.389,W
10010859,1919,96.7255,0.7559,W
10010860,1107,39.4163,-0.442,H
10010864,1341,43.0295,0.5047,W
10010865,1358,46.5787,-0.464,W
10010866,2282,56.7929,-0.751,W
10010868,1084,110.4973,0.8308,A
10010869,2072,49.7405,1.053,W
10010870,1648,49.143,-1.04,A
10010872,1332,42.3689,-0.523,H
10010873,1689,95.0852,1.946,A
10010875,1489,44.5341,-0.976,H
10010876,1510,44.0424,-0.889,B
10010877,1773,80.1399,0.7862,B
10010878,1597,54.9845,0.1003,W
10010879,1467,51.8279,-0.79,H
10010880,1517,66.3928,0.7573,W
10010881,2039,55.6721,1.047,W
10010883,1930,67.4202,0.0038,H
10010884,1513,59.339,0.0968,W
10010885,2320,72.6427,1.671,A
10010886,1488,55.6097,0.5672,W
10010887,2160,49.6303,-0.01,W
10010890,2077,61.4166,0.6233,AI
10010892,1695,48.4063,-0.236,W
10010893,2299,58.5766,0.2533,W
10010895,2291,58.9835,-0.678,H
10010897,2013,64.1101,-0.432,B
10010898,1136,80.4818,0.9056,W
10010899,1215,43.7878,-0.262,W
10010900,1691,72.6343,0.8557,W
10010903,1165,60.3403,1.305,W
10010905,1490,57.0581,-0.002,H
10010907,1462,69.6604,0.6418,W
10010908,2209,39.0012,-0.264,B
10010909,1082,54.978,0.6923,W
10010910,1501,66.4968,1.1,W
10010911,2236,51.1267,-0.127,AI
10010912,1896,42.383,-0.651,W
10010914,1698,66.6377,1.851,A
10010915,1756,58.2433,2.043,H
10010916,1842,47.3456,-0.213,B
10010917,1367,50.571,-0.311,W
10010920,2146,54.0256,-0.179,B
10010923,1500,68.0544,0.7181,W
10010924,1209,52.0586,1.314,W
10010925,1187,50.8793,-0.143,AI
10010926,1063,52.1339,-0.164,B
10010928,1761,42.2351,0.1841,A
10010929,1470,103.1122,1.145,B
10010930,1674,50.7842,-0.45,H
10010931,1356,72.2138,-0.439,W
10010932,1772,58.4206,-0.614,B
10010933,1848,54.2509,0.7434,W
10010935,1972,81.7483,0.628,W
10010936,1836,97.7662,-0.316,H
10010937,1725,70.941,1.608,W
10010939,1066,44.253,-0.025,H
10010940,1652,43.0382,-0.451,W
10010941,1886,52.7672,0.2513,W
10010944,2008,63.2018,-0.825,B
10010945,1822,69.4558,0.2722,W
10010948,1655,61.6459,-0.075,HPI
10010949,2271,55.9868,0.8873,H
10010950,1603,44.0609,-0.951,H
10010951,1820,54.3661,-0.067,A
10010953,2051,58.5738,0.6889,H
10010955,1654,47.4078,-1.1,A
10010956,2013,49.9521,-0.313,B
10010957,1508,56.1289,-0.934,H
10010960,1539,49.733,-0.753,AI
10010961,2320,49.7106,1.365,W
10010962,2116,40.0532,-0.191,B
10010964,1869,60.9733,1.067,H
10010967,1937,58.4369,0.3175,W
10010968,1104,47.3565,1.171,W
10010969,1839,56.642,0.7557,W
10010970,2198,66.6913,0.5081,W
10010971,1268,41.3852,-0.592,H
10010972,2166,61.9509,0.7052,A
10010973,1307,52.0691,0.417,W
10010974,1232,43.6875,0.057,B
10010975,1002,72.1399,-0.388,B
10010976,2015,52.6835,-0.264,W
10010977,2241,38.4912,0.8342,B
10010978,1356,54.0132,-1.78,H
10010979,1751,39.8738,-0.361,W
10010980,1862,59.8662,0.3924,A
10010982,1066,43.0753,-0.929,H
10010983,2165,61.5449,-0.44,W
10010984,1539,51.6909,-0.513,W
10010985,1609,52.515,-0.844,W
10010986,1327,49.2116,0.48,B
10010987,1783,47.0107,0.2038,B
10010988,1198,47.4944,-0.884,B
10010989,1144,46.3424,-0.651,B
10010993,2217,55.1465,0.887,W
10010994,1567,45.87,0.0402,H
10010995,1781,45.3849,0.9992,B
10010996,1457,67.3427,0.1717,H
10010997,1910,39.9742,-1.35,B
10010999,1366,57.5412,-0.197,B
10011000,1143,39.7375,0.3648,W
10011001,2160,53.5848,0.8837,W
10011002,1083,42.0309,0.3521,W
10011003,1084,77.2854,1.719,A
10011004,2236,55.4553,-1.13,W
10011005,1433,52.7993,0.8479,W
10011007,2299,102.1164,0.7948,W
10011008,1344,75.8622,0.4979,A
10011010,1444,56.1923,0.4296,W
10011011,2314,43.9826,-0.844,B
10011012,1548,56.1009,-0.231,W
10011013,1230,53.5696,-0.565,W
10011015,1721,41.2027,-0.349,B
10011016,1496,49.0742,-0.531,H
10011017,1488,44.3288,-0.594,B
10011018,1354,52.5662,-0.866,W
10011021,1817,49.4067,-0.375,W
10011024,1418,46.9828,-1.28,H
10011025,1259,50.3328,-0.328,B
10011026,1878,64.4393,-0.189,W
10011027,2070,49.3561,-0.059,W
10011028,1733,50.2277,0.3952,W
10011029,2287,52.2324,-0.226,AI
10011030,2181,49.8291,-0.437,W
10011031,1954,66.4586,-0.226,W
10011032,2313,52.6437,-0.51,W
10011035,2217,51.9806,1.533,W
10011036,2096,43.9772,-1.79,H
10011037,2305,55.8723,-0.729,W
10011038,2187,40.2723,-1.21,A
10011039,1780,100.2932,-0.089,B
10011040,1709,63.2,0.1901,A
10011042,1281,53.753,-1.12,B
10011043,1111,48.4015,-0.1,H
10011044,1785,53.7255,0.7852,W
10011045,1927,51.9607,-0.164,B
10011046,1811,55.1465,-0.777,W
10011048,1625,54.5691,0.3373,B
10011049,1408,51.8421,0.032,W
10011051,2257,54.9149,-0.825,W
10011052,1540,52.4503,-0.787,W
10011053,2198,54.9388,0.3867,W
10011054,2102,58.2959,0.5907,W
10011055,2073,56.1301,-0.018,W
10011056,1625,63.2054,0.1513,B
10011057,1566,57.28,0.702,W
10011058,2182,51.3842,1.056,W
10011059,2326,40.9418,-0.993,H
10011060,1932,83.6675,0.5891,W
10011061,1400,63.2163,0.4788,W
10011062,1151,41.7704,-1.09,H
10011063,1148,42.7507,-0.947,W
10011067,2127,57.2485,-0.35,W
10011068,1654,40.802,-1.89,H
10011069,2291,68.2308,-0.446,H
10011070,1266,39.0602,-0.313,A
10011071,1416,49.6602,-0.3,W
10011072,1477,51.9275,0.2834,W
10011073,2179,61.3495,-0.396,W
10011074,1540,57.837,-0.611,W
10011076,1729,42.4046,0.175,B
10011077,1673,72.9266,-0.206,W
10011079,2014,49.1279,-0.353,A
10011081,1554,39.3652,-1.09,H
10011083,2059,49.7181,-0.871,H
10011084,1805,56.9775,-0.639,A
10011085,1094,74.7374,0.0884,A
10011086,1587,44.7149,0.3678,W
10011087,1022,56.9021,0.9448,AI
10011088,1636,55.6937,0.5173,W
10011089,1597,104.6084,0.9266,W
10011090,2240,56.9478,-0.284,W
10011091,1164,43.5424,0.9992,W
10011092,2245,69.5408,1.12,W
10011093,1149,39.4888,-0.321,HPI
10011094,2151,46.5727,1.079,W
10011095,1870,60.7717,0.8858,W
10011096,1333,49.0111,-0.054,W
10011097,1056,41.1757,-0.265,W
10011098,1718,53.6282,-0.409,B
10011100,1709,41.3026,-0.68,H
10011101,2050,34.8674,-1.33,H
10011102,2282,63.7883,-0.116,W
10011104,1162,79.2353,-0.479,W
10011105,2293,54.4008,-1.07,H
10011106,2169,39.0276,-0.81,H
10011107,1898,59.4856,0.5229,W
10011108,1435,45.7533,-0.842,H
10011110,1408,62.4949,1.13,W
10011112,2053,63.8219,-0.644,W
10011114,1336,54.5404,0.4901,H
10011116,1828,37.5325,-0.951,W
10011118,1681,53.9165,-0.612,H
10011119,1289,45.631,-0.804,H
10011120,1971,64.131,-0.714,B
10011121,1847,49.6836,-0.048,H
10011122,1263,53.007,0.2065,W
10011123,1510,49.3655,-0.402,W
10011124,2180,67.2721,-0.566,B
10011125,1483,39.1071,-0.177,H
10011127,1400,42.302,-0.038,A
10011129,2293,45.3225,-0.256,A
10011130,1390,41.3601,-0.708,W
10011131,1832,42.6105,-1.3,H
10011132,1403,48.5524,-0.79,B
10011133,1016,51.7164,0.3066,W
10011134,2059,61.4494,0.0537,W
10011135,2219,39.85,-0.643,H
10011136,1900,43.8052,-0.065,W
10011137,1289,52.4475,-1.1,H
10011138,1056,52.5633,-0.073,W
10011139,1633,63.009,1.217,H
10011141,1023,54.1104,-0.055,W
10011142,2129,47.5013,-0.348,W
10011144,1848,51.1472,-0.76,W
10011145,1591,64.0193,1.544,W
10011148,1199,44.5211,-0.593,W
10011149,1920,37.4486,0.3672,W
10011151,2165,66.2009,1.488,W
10011152,1772,55.3848,-0.073,B
10011153,1428,55.6676,-0.484,H
10011154,2072,110.021,1.21,A
10011155,1629,104.3583,0.8699,W
10011156,2205,41.9966,-0.493,H
10011157,1562,44.0261,-0.606,H
10011158,1414,54.8413,0.3639,W
10011159,1089,56.8039,-0.025,W
10011160,1921,43.9935,-0.605,AI
10011161,2299,49.6453,0.6497,W
10011162,2300,56.2217,-0.486,B
10011163,1431,69.5701,0.7948,W
10011165,1836,39.261,-0.989,H
10011166,1127,51.1033,-0.683,W
10011168,2195,51.387,-0.456,H
10011169,1311,41.4051,-0.562,H
10011170,1628,36.1635,-0.352,W
10011171,2038,50.5459,0.7585,W
10011172,1566,53.7265,0.5318,W
10011174,2245,54.7938,0.7748,W
10011175,2118,42.9161,-0.392,H
10011176,1325,52.2314,-0.124,B
10011177,2067,44.9013,-0.125,W
10011178,2313,57.4515,-0.544,W
10011179,1544,48.1115,-0.508,B
10011180,2272,55.2392,-0.17,W
10011181,1848,58.7119,-0.066,W
10011182,1162,69.9881,-0.474,W
10011183,1567,49.2125,-1.28,H
10011184,1927,53.9843,-0.348,B
10011185,2253,70.1275,1.15,W
10011186,1067,46.1555,-0.967,B
10011189,2316,49.403,1.227,AI
10011190,1178,51.6239,0.7998,H
10011191,1083,42.5823,-0.572,W
10011192,1483,60.9477,0.6942,H
10011193,1607,45.4049,0.4869,B
10011194,1039,46.2932,-0.444,B
10011195,2032,57.4438,0.6992,W
10011196,2311,53.0701,-1.32,H
10011197,2323,41.2017,-0.817,H
10011199,1375,46.0059,-0.999,H
10011200,2055,37.7908,-1.09,A
10011201,2287,44.2703,-0.364,W
10011202,1756,43.2106,-0.624,W
10011203,1924,54.7755,-0.592,W
10011204,1428,48.2846,-0.645,W
10011205,1762,34.2447,-0.586,AI
10011207,2244,35.6722,-0.796,W
10011210,2241,42.463,0.0146,H
10011212,2181,78.3392,-0.477,W
10011213,2208,56.777,-0.938,H
10011214,1780,52.9442,-0.044,B
10011215,1034,47.7245,1.056,B
10011217,1305,73.7744,0.7583,A
10011218,1729,46.4924,-0.049,W
10011219,2282,43.8989,-0.285,W
10011220,2259,47.1672,0.0731,W
10011223,1951,61.0052,0.4085,A
10011224,2069,40.8702,-0.164,B
10011226,1562,37.4125,-0.75,H
10011227,1710,50.3561,0.0884,H
10011228,1268,46.6406,-0.933,H
10011229,1326,68.8457,-0.171,W
10011231,1721,65.1761,-0.912,W
10011233,1554,45.4724,-1.61,H
10011234,1843,45.8772,-0.855,B
10011235,1684,50.8951,0.6083,W
10011236,2106,63.6803,-0.125,H
10011237,1412,50.7684,-1.28,W
10011238,1590,51.4067,0.7185,W
10011239,1087,49.4966,1.221,W
10011241,2205,62.039,-0.861,H
10011242,1240,44.425,-0.601,A
10011243,1231,69.1475,0.8531,W
10011244,2122,55.0314,1.423,AI
10011245,1619,56.2288,0.9028,W
10011246,1579,47.7908,-0.159,W
10011247,1014,44.7782,-0.655,W
10011248,1057,53.7652,0.4969,B
10011249,1302,60.4359,1.654,A
10011252,1854,55.5295,-0.181,W
10011254,1367,51.7173,0.3404,W
10011255,2263,66.4458,-0.037,W
10011256,1127,53.4489,-0.887,B
10011258,1042,43.275,0.7081,A
10011259,1515,47.1762,-1.65,B
10011260,1953,34.8674,-0.746,H
10011262,1854,58.7009,0.0014,H
10011264,1870,53.5747,-0.415,W
10011265,1366,70.5738,-0.186,B
10011266,1430,52.7886,-0.579,H
10011267,2322,49.4629,-0.127,W
10011268,1515,42.3052,-1.42,W
10011269,1281,49.4161,-0.891,B
10011270,1986,47.4472,-0.256,B
10011272,1554,44.9793,-0.812,H
10011273,1480,65.8511,1.22,W
10011274,2163,68.7538,-0.086,W
10011275,2051,69.4461,1.837,A
10011276,1985,89.2529,0.82,B
10011278,2027,53.897,1.28,AI
10011279,2013,49.7564,-0.346,B
10011281,1130,53.0021,-0.59,B
10011285,1679,42.1899,-1.08,H
10011286,1681,56.3079,-1.13,H
10011287,1906,45.6184,-0.435,W
10011288,1979,104.4416,-0.753,A
10011290,1587,61.6443,1.013,W
10011291,1326,62.5874,1.646,W
10011292,2112,39.4906,0.9832,A
10011293,1848,56.3257,1.308,W
10011294,1870,51.899,0.713,W
10011295,2075,56.5684,0.4063,W
10011296,1531,55.7405,0.4586,W
10011297,2116,57.2057,-0.118,W
10011298,2069,42.302,-1.17,H
10011299,1716,68.8268,1.23,W
10011302,1172,56.6384,1.219,W
10011304,2274,58.6469,1.449,A
10011305,2294,42.33,-0.727,H
10011306,1272,41.7279,-0.651,H
10011307,2069,44.8318,-0.787,B
10011308,1069,42.2125,0.2056,W
10011309,2245,51.9626,0.0896,A
10011310,1702,53.6383,-0.358,HPI
10011311,1490,67.7081,-0.497,A
10011312,1130,44.4855,-0.14,B
10011315,1210,52.0539,0.0106,W
10011316,2168,42.8976,-0.5,H
10011317,1722,50.437,1.439,W
10011319,1269,53.5193,1.5,W
10011320,2168,57.3129,1.37,B
10011322,1033,77.3157,1.585,A
10011323,2028,53.5696,0.5731,W
10011324,2293,50.9782,-0.651,H
10011325,1358,43.2379,-0.038,W
10011326,1609,56.1395,-0.889,H
10011327,1948,56.9083,0.0794,B
10011328,1778,62.6559,0.1512,W
10011330,2193,53.5203,-0.4,AI
10011331,1662,53.0859,-1.38,B
10011332,1063,68.9119,-0.858,B
10011333,2123,72.3017,-0.015,W
10011334,2107,68.2514,0.1001,W
10011335,1324,39.4044,-0.282,H
10011336,1315,66.2745,1.665,A
10011337,1876,37.3615,-0.648,B
10011338,1006,58.2393,-0.714,H
10011340,2156,46.0617,-0.291,W
10011342,1655,66.5608,-0.561,A
10011344,1574,59.3998,0.2375,W
10011345,1356,44.3028,-1.02,B
10011346,1668,60.2147,-0.954,AI
10011347,2043,53.5323,0.3366,W
10011348,1248,69.2458,0.1777,A
10011351,1832,52.1082,-1.65,H
10011352,1058,41.4534,-0.008,HPI
10011354,1603,43.0077,-1.8,H
10011356,1046,54.0328,-0.652,B
10011358,1036,43.7976,-0.278,B
10011359,2306,53.0789,-0.582,AI
10011360,1232,54.979,-0.165,B
10011361,1060,61.6642,1.144,W
10011364,1206,51.2689,0.4302,W
10011365,2253,78.8322,0.9945,W
10011366,1328,61.4231,0.3541,W
10011367,1715,46.9437,-1.15,W
10011369,1473,62.4201,0.8436,W
10011370,1443,55.9566,-0.481,H
10011371,1940,37.8374,-0.153,B
10011372,2115,38.7072,-0.708,H
10011373,1644,62.2216,0.3408,B
10011374,2159,50.8504,0.4966,W
10011375,1357,54.5861,0.4344,H
10011376,1297,44.1966,-0.239,B
10011377,1185,44.1565,-0.695,H
10011378,1181,62.3094,-0.172,W
10011381,1906,52.1025,-0.376,W
10011383,1742,53.4479,-0.869,B
10011384,1554,40.2585,-1.16,H
10011385,1439,56.353,-0.393,B
10011386,1248,67.3338,0.6372,A
10011387,1903,37.6433,-0.606,W
10011388,1787,53.9452,0.7775,W
10011389,1668,56.1266,1.219,A
10011390,1199,57.1618,-0.827,W
10011392,2202,53.1719,-0.314,B
10011393,2329,62.0084,0.3573,W
10011394,2007,72.8194,0.8904,W
10011396,2287,44.2562,-0.027,W
10011397,1739,71.2066,0.6279,W
10011398,1094,43.6962,-0.75,A
10011399,1143,62.8929,-0.764,B
10011400,1042,61.325,1.538,A
10011402,1925,56.9738,-0.933,H
10011403,2169,37.8435,-0.764,H
10011404,2297,69.5044,1.251,W
10011405,2281,58.4329,-0.513,W
10011406,1153,47.4354,1.183,W
10011407,1426,43.6875,-1.57,B
10011408,1745,67.9089,0.5657,W
10011409,2169,44.2898,-1.17,H
10011410,1679,45.445,0.2056,H
10011411,1361,39.7535,-0.159,H
10011412,1416,39.5897,-0.764,W
10011413,1107,47.7304,-1.04,W
10011414,2284,62.3301,-0.435,W
10011415,1677,54.4726,-0.116,H
10011416,1496,49.6425,-0.068,H
10011417,1851,80.9584,0.7306,A
10011419,1184,98.0408,1.083,A
10011420,1283,42.841,0.0473,W
10011421,1245,43.9348,0.887,W
10011422,1963,46.4251,-0.036,W
10011423,2115,57.323,-0.048,H
10011425,1179,47.0187,-1.09,H
10011426,1413,53.7103,0.0118,W
10011427,1609,52.5662,-0.978,W
10011428,1140,50.9968,-0.316,HPI
10011429,1118,93.1083,1.124,W
10011430,2173,43.778,0.1055,B
10011431,1746,49.2313,2.061,W
10011432,1631,52.8854,-0.091,H
10011433,1098,52.3493,-0.319,H
10011434,1738,61.7559,-0.01,W
10011435,1507,47.4166,-0.328,W
10011436,1457,66.323,0.817,H
10011438,1299,52.7243,-0.83,W
10011439,1061,57.0494,-0.044,W
10011440,2071,63.4258,-1.27,B
10011441,2212,47.6395,-0.632,W
10011442,1854,45.7992,-0.298,H
10011444,1543,40.6754,-1.11,H
10011445,1390,46.5361,-0.575,H
10011446,1505,71.2958,-0.761,A
10011447,1231,68.6108,1.297,W
10011448,2051,67.9748,0.6218,W
10011450,2060,43.335,-1.09,B
10011451,1989,52.5536,0.3352,H
10011454,1408,53.7296,0.4259,W
10011455,1884,48.6561,-0.653,W
10011456,1911,46.6365,-0.508,W
10011458,2134,60.1645,1.681,B
10011459,1785,54.4694,0.0347,W
10011460,2192,66.0753,1.75,W
10011461,1994,61.0213,0.7559,W
10011462,2289,54.1498,-0.023,W
10011463,1580,45.7272,-0.676,H
10011464,2319,52.1674,-0.848,H
10011466,1199,44.2638,0.3122,W
10011467,1142,44.2161,0.931,W
10011468,1779,59.1481,-0.608,B
10011469,1021,67.6185,1.26,W
10011470,1055,50.102,-1.05,H
10011471,1285,95.7274,-0.228,B
10011473,1379,60.1964,-0.175,W
10011474,1668,45.1274,1.146,W
10011475,1986,51.7249,-0.516,B
10011476,2041,53.2701,1.582,W
10011478,1457,58.6773,-0.393,H
10011479,1979,47.1434,0.4039,W
10011480,1556,85.2392,0.7068,A
10011481,1280,44.2833,-0.3,AI
10011483,1358,47.7811,0.2785,H
10011484,1847,48.2491,-0.632,AI
10011485,1526,59.1139,0.1546,B
10011486,1023,53.2513,0.2703,W
10011487,1762,50.4128,0.3583,H
10011488,1416,52.7448,-0.634,W
10011490,1264,48.1799,0.2458,H
10011491,1061,55.7313,-0.074,H
10011492,1762,54.5234,-0.01,AI
10011493,2007,53.2731,1.754,A
10011494,1807,42.8225,-0.755,W
10011496,1130,54.3094,-0.886,B
10011497,1333,47.7665,1.908,A
10011498,1250,44.3721,0.5229,H
10011499,1016,46.3557,0.5612,W
10011500,1230,51.0407,-0.513,W
10011501,1746,77.4677,0.6956,W
10011502,1375,33.2886,-1.35,H
10011503,2228,56.7746,-0.355,W
10011504,2231,53.3679,0.1498,H
10011505,1505,44.0055,-0.825,B
10011506,1674,57.82,0.3215,H
10011507,1673,58.4424,0.3962,W
10011508,2112,58.3161,0.7637,B
10011511,1777,40.0696,-0.899,W
10011512,1092,43.4595,-0.669,W
10011513,2057,55.5769,0.2636,B
10011514,1455,103.3333,1.453,A
10011515,1289,42.9575,-1,H
10011517,2160,43.4955,-0.79,W
10011518,2119,61.0197,-0.404,B
10011519,1785,55.471,-0.339,W
10011520,1036,68.383,0.8931,W
10011522,1537,56.9466,0.4692,B
10011523,1015,51.8601,0.926,A
10011525,1058,53.9576,-0.262,B
10011526,2136,54.6095,0.8493,H
10011527,1155,48.9242,0.5055,W
10011528,2253,81.838,1.582,W
10011529,1743,41.4733,-1.37,W
10011531,2173,51.8848,-0.419,B
10011532,1023,48.9233,0.8824,W
10011533,1475,51.9379,-1.3,W
10011534,2208,72.1208,0.2895,H
10011535,1499,47.5857,-0.68,H
10011536,1318,53.9422,-0.49,B
10011537,1632,48.3431,0.2329,B
10011538,1757,54.5319,-0.044,B
10011539,2061,40.5759,-1.16,H
10011540,1766,51.5448,1.691,W
10011541,1681,45.1837,-0.892,H
10011542,1985,76.2788,0.0063,B
10011544,1899,42.178,-1.55,H
10011545,1305,53.311,1.754,A
10011547,1263,52.5739,0.4834,W
10011548,1354,60.439,1.283,W
10011549,2287,52.071,-0.044,W
10011550,1256,65.355,0.0712,W
10011552,1469,58.1173,-0.721,H
10011553,1021,54.1042,-0.646,W
10011554,1210,47.662,1.419,W
10011555,2204,61.2843,-0.033,W
10011556,1740,48.5943,-0.41,H
10011558,2219,48.6722,-1.3,H
10011559,1488,66.4798,0.4955,W
10011560,1896,64.6605,1.223,W
10011561,1743,46.8232,-0.125,W
10011563,2140,67.4824,0.9992,W
10011565,2318,53.2592,1.572,W
10011566,2109,43.742,-0.38,W
10011567,1548,69.3204,1.422,H
10011568,1590,51.7041,-0.328,W
10011569,2274,58.5189,0.7679,A
10011570,2278,71.2485,-0.135,W
10011571,1496,53.2682,-1.06,H
10011573,1283,41.125,-0.198,W
10011574,2050,39.4603,-0.993,H
10011577,2312,44.5438,-0.531,W
10011578,2135,50.544,0.1249,W
10011579,2257,53.8827,-0.826,W
10011581,2160,43.3732,0.917,W
10011582,2157,51.7287,0.4037,W
10011583,1570,50.5254,-0.355,H
10011584,1711,51.494,-1.12,H
10011585,1590,47.0756,-0.744,W
10011586,1656,79.7393,0.8097,W
10011587,1662,62.1565,1.141,B
10011588,2156,42.0899,0.922,W
10011589,1805,59.3549,-0.31,B
10011590,1475,45.9872,-0.732,W
10011591,1989,48.0227,-0.338,H
10011592,1559,47.6444,-0.794,H
10011593,1418,53.5646,-0.832,H
10011594,1309,44.189,0.0298,B
10011595,1066,51.2623,-0.916,H
10011598,1765,54.4082,-1.26,H
10011600,1197,57.1367,-0.825,H
10011601,1055,42.4327,-1.4,H
10011602,1082,46.4659,-1.62,W
10011603,2088,40.4114,-1.05,B
10011604,2206,57.6676,-0.284,W
10011605,2121,55.9532,0.8303,W
10011606,1950,53.8233,0.6901,W
10011607,1631,67.0266,0.0591,H
10011608,1007,43.5195,-0.99,H
10011609,2109,53.852,0.8382,W
10011610,1842,45.1859,-0.515,B
10011611,1680,64.422,1.39,W
10011612,2001,45.2421,-0.328,AI
10011614,1458,44.4315,1.075,A
10011615,1046,53.8233,-1.37,B
10011616,1595,56.1184,-1.02,W
10011617,1620,104.0361,1.621,A
10011619,1645,68.5665,-0.644,W
10011621,1280,60.7496,0.0599,W
10011622,1494,45.7721,-1.47,B
10011624,1285,57.1994,0.1777,W
10011628,2198,72.3319,1.258,W
10011629,1948,44.0674,0.5513,W
10011630,1427,63.8518,0.3616,W
10011631,2291,73.9958,-0.447,W
10011632,1237,45.7919,-0.53,A
10011633,1240,66.1046,0.7825,W
10011634,1966,60.5429,0.2696,AI
10011635,1823,52.7769,1.965,H
10011636,1291,53.7948,0.3046,W
10011637,1444,58.5656,-0.825,W
10011639,1197,63.3289,-0.17,W
10011640,1404,39.955,-0.77,B
10011641,1714,55.5295,0.2809,W
10011642,1341,49.9083,-0.769,B
10011643,1829,43.9304,1.033,W
10011644,1549,41.3266,0.7307,B
10011647,2325,68.2055,0.978,A
10011648,1434,41.567,0.8731,W
10011649,1722,96.5219,1.071,W
10011650,2269,45.5586,-0.929,W
10011651,1066,52.113,-1.77,H
10011652,2135,45.038,0.1254,W
10011653,1480,41.4051,0.4748,H
10011654,2073,52.6476,0.2773,W
10011656,1553,46.0524,-1.1,W
10011657,1233,63.018,0.4783,W
10011659,1341,68.8906,1.531,W
10011660,1994,52.2104,0.8424,W
10011661,2013,112.5283,0.3726,B
10011663,1069,46.0317,-0.787,B
10011664,2071,50.8317,-0.3,B
10011665,1655,67.8252,-0.645,HPI
10011667,2126,53.7133,0.0563,W
10011669,1290,64.9078,-0.842,B
10011670,2071,54.1685,-0.562,B
10011672,1796,51.6739,1.471,B
10011676,1022,49.2144,0.1081,W
10011677,1512,56.9342,0.7269,W
10011680,1016,64.6449,-0.164,W
10011681,1413,52.2822,-0.588,W
10011683,2006,52.5556,-0.248,W
10011684,1954,36.8265,-1.04,H
10011686,1648,42.6746,-0.787,A
10011688,1057,47.2,-0.68,B
10011689,1848,54.516,0.5739,W
10011690,1451,58.3554,1.604,W
10011691,1714,55.2105,-0.256,W
10011692,2028,65.4723,-0.215,B
10011693,1581,62.0033,0.6383,W
10011694,2090,68.0339,-0.571,W
10011695,1771,48.1866,-0.104,H
10011697,1183,82.7005,1.261,A
10011699,1296,54.2258,0.5476,W
10011700,1055,50.4742,-1.12,H
10011701,1224,57.0656,0.0221,W
10011702,1379,69.2579,1.181,W
10011703,1808,44.8767,-1.13,B
10011704,1654,43.2553,-0.396,B
10011705,1292,51.2136,-0.645,W
10011706,2258,48.8524,1.9,H
10011707,1869,43.5959,-0.528,W
10011708,1127,45.4207,0.1118,W
10011709,1531,57.3623,0.2536,W
10011710,1357,57.1192,0.6606,W
10011711,1740,61.0437,-0.186,W
10011713,1764,72.7547,0.5229,W
10011714,1014,62.4827,-1.12,W
10011715,1609,50.4147,0.3401,W
10011716,1153,54.404,-0.194,W
10011717,1502,39.1454,-0.674,B
10011718,1250,53.3309,0.6437,W
10011719,2102,42.3106,-0.064,AI
10011720,1111,51.3166,-0.379,H
